,url,type
361,https://www.sendo.vn/shop/congsoxinh,shop_url
362,https://www.sendo.vn/shop/thoitrang-sire,shop_url
363,https://www.sendo.vn/shop/muadogiare,shop_url
364,https://www.sendo.vn/shop/shop-jun-tong,shop_url
365,https://www.sendo.vn/shop/thesunnykids,shop_url
366,https://www.sendo.vn/shop/natureshop,shop_url
367,https://www.sendo.vn/shop/dollyshopping,shop_url
368,https://www.sendo.vn/shop/sum-store,shop_url
369,https://www.sendo.vn/shop/number1-chinh-hang_hcm,shop_url
370,https://www.sendo.vn/shop/sim-so-tay-ho,shop_url
371,https://www.sendo.vn/shop/viet-mobile-store,shop_url
372,https://www.sendo.vn/shop/phuc-nga,shop_url
373,https://www.sendo.vn/shop/shop-si-le-my-pham-pizu,shop_url
374,https://www.sendo.vn/shop/alobuy-vietnam-official,shop_url
375,https://www.sendo.vn/shop/maykhauhaiduong,shop_url
376,https://www.sendo.vn/shop/the-dien-thoai-sieu-re,shop_url
377,https://www.sendo.vn/shop/yeubetho123,shop_url
378,https://www.sendo.vn/shop/ngoc-tiny,shop_url
379,https://www.sendo.vn/shop/mydream,shop_url
380,https://www.sendo.vn/shop/shop-thao-kim-fashion,shop_url
381,https://www.sendo.vn/shop/thanhcongstore,shop_url
382,https://www.sendo.vn/shop/hani-beauty,shop_url
383,https://www.sendo.vn/shop/computer_store,shop_url
384,https://www.sendo.vn/shop/luoi-danh-ca,shop_url
385,https://www.sendo.vn/shop/mi-anh-shop,shop_url
386,https://www.sendo.vn/shop/htx-minh-hiep-thanh,shop_url
387,https://www.sendo.vn/shop/viskin-82,shop_url
388,https://www.sendo.vn/shop/bluestorelk,shop_url
389,https://www.sendo.vn/shop/facebon,shop_url
390,https://www.sendo.vn/shop/las-house,shop_url
391,https://www.sendo.vn/shop/shopgaumami,shop_url
392,https://www.sendo.vn/shop/authuy,shop_url
393,https://www.sendo.vn/shop/nhatfood,shop_url
394,https://www.sendo.vn/shop/shopdosieudoc,shop_url
395,https://www.sendo.vn/shop/tomimart,shop_url
396,https://www.sendo.vn/shop/balloona-vn,shop_url
397,https://www.sendo.vn/shop/leu-xong-hoi-tu-bung,shop_url
398,https://www.sendo.vn/shop/mockhoa360,shop_url
399,https://www.sendo.vn/shop/likemart,shop_url
400,https://www.sendo.vn/shop/tamthaitu,shop_url
401,https://www.sendo.vn/shop/lualuashop,shop_url
402,https://www.sendo.vn/shop/susu-pro,shop_url
403,https://www.sendo.vn/shop/tsan-japan,shop_url
404,https://www.sendo.vn/shop/hafa-store,shop_url
405,https://www.sendo.vn/shop/shopmexiu,shop_url
406,https://www.sendo.vn/shop/dang-cap-123,shop_url
407,https://www.sendo.vn/shop/ngocnguyen,shop_url
408,https://www.sendo.vn/shop/cam-tu-store,shop_url
409,https://www.sendo.vn/shop/o-c-s-shop-a4640,shop_url
410,https://www.sendo.vn/shop/ribishop,shop_url
411,https://www.sendo.vn/shop/tdcshop,shop_url
412,https://www.sendo.vn/shop/shopmylinhnguyen,shop_url
413,https://www.sendo.vn/shop/hue-anh-fashion,shop_url
414,https://www.sendo.vn/shop/tpttk,shop_url
415,https://www.sendo.vn/shop/soc-ken,shop_url
416,https://www.sendo.vn/shop/my-pham-lavoine-,shop_url
417,https://www.sendo.vn/shop/scorpion-shop-vn,shop_url
418,https://www.sendo.vn/shop/cong-ty-tran-hung-phat,shop_url
419,https://www.sendo.vn/shop/shop-re-cuc-re-268,shop_url
420,https://www.sendo.vn/shop/nguyenthoa2701,shop_url
421,https://www.sendo.vn/shop/dhvan,shop_url
422,https://www.sendo.vn/shop/shop-cong-cu-loai-1,shop_url
423,https://www.sendo.vn/shop/huyen-chi-lin,shop_url
424,https://www.sendo.vn/shop/shop-hong992,shop_url
425,https://www.sendo.vn/shop/tranh-go-truc-duy,shop_url
426,https://www.sendo.vn/shop/ruca-house,shop_url
427,https://www.sendo.vn/shop/phamvanlam,shop_url
428,https://www.sendo.vn/shop/ducquystore,shop_url
429,https://www.sendo.vn/shop/momo-shop,shop_url
430,https://www.sendo.vn/shop/dau-nhot-trung-truc,shop_url
431,https://www.sendo.vn/shop/fortiz,shop_url
432,https://www.sendo.vn/shop/shop-mi-linh,shop_url
433,https://www.sendo.vn/shop/baotranshop,shop_url
434,https://www.sendo.vn/shop/hien1392,shop_url
435,https://www.sendo.vn/shop/thoitrangbigsize,shop_url
436,https://www.sendo.vn/shop/li-truong,shop_url
437,https://www.sendo.vn/shop/ketnguyen,shop_url
438,https://www.sendo.vn/shop/gypsophila-flowers,shop_url
439,https://www.sendo.vn/shop/gtdsgs,shop_url
440,https://www.sendo.vn/shop/sanshop,shop_url
441,https://www.sendo.vn/shop/vua-diet-nam-vung-kin,shop_url
442,https://www.sendo.vn/shop/www-shoppe-comynjjthnccoviviv,shop_url
443,https://www.sendo.vn/shop/tran-bao-chau,shop_url
444,https://www.sendo.vn/shop/dien-co-loc-phat,shop_url
445,https://www.sendo.vn/shop/nguyen-thanh-tu,shop_url
446,https://www.sendo.vn/shop/nguyen-tuong-vi,shop_url
447,https://www.sendo.vn/shop/lylshoes,shop_url
448,https://www.sendo.vn/shop/shop-henry-korea,shop_url
449,https://www.sendo.vn/shop/tiutiu995,shop_url
450,https://www.sendo.vn/shop/vong-tay-sieu-dep,shop_url
451,https://www.sendo.vn/shop/yulinguyen,shop_url
452,https://www.sendo.vn/shop/thoi-trang-vnxk,shop_url
453,https://www.sendo.vn/shop/kilian-shop,shop_url
454,https://www.sendo.vn/shop/huyen-vu-beauty,shop_url
455,https://www.sendo.vn/shop/dau-tay-2015,shop_url
456,https://www.sendo.vn/shop/nha-thuoc-thu-hien,shop_url
457,https://www.sendo.vn/shop/hair-tools-sai-gon,shop_url
458,https://www.sendo.vn/shop/thoi-trang-nam-nu-and-baby,shop_url
459,https://www.sendo.vn/shop/shop-babi,shop_url
460,https://www.sendo.vn/shop/nguyen-thu-qate,shop_url
461,https://www.sendo.vn/shop/kg-tien-ich,shop_url
462,https://www.sendo.vn/shop/shop-chuyen-si-le-my-pham,shop_url
463,https://www.sendo.vn/shop/thai-hung-shop,shop_url
464,https://www.sendo.vn/shop/lulu,shop_url
465,https://www.sendo.vn/shop/taiyeuthanh,shop_url
466,https://www.sendo.vn/shop/trang-pham-shop,shop_url
467,https://www.sendo.vn/shop/elsa-boituque,shop_url
468,https://www.sendo.vn/shop/haodang,shop_url
469,https://www.sendo.vn/shop/thao-moc-dan-toc-nl,shop_url
470,https://www.sendo.vn/shop/shinnosuke,shop_url
